QPromoteU,耿老师的课程，有一种柳暗花明又一村的感觉，之前的一些生疏知识顿然茅塞已开。,5.0,1
渭南师范学院-田晓辉-171340068-罗恒,经过一年的学习，我对c语言开始有了另外的看法，刚开始学习的时候我感觉编程很难，但后来想万事开头1难就坚持了下来，现在感觉越来越熟练，越来越有意思。,5.0,1
随风y,通过这么长时间的学习，我学习到了很多的知识，了解了很多自己的不足，老师讲的非常好，非常高兴能够和大家一起学习，一起进步。,3.0,1
渭师院-田晓辉-171340073-买佳棋,学习数据结构很有用,5.0,1
代站,讲的很好，听得懂,5.0,1
我是散散,非常好，适合初学者，课程深刻易懂,5.0,1
ArronWong,挺不错的讲的很基础,5.0,1
1711090131_马力,666666,5.0,1
胡≌超,很好的课程,5.0,1
马秀荣,喜欢每周的小结和习题,5.0,1
1711090134方狄庆,666666666666,5.0,1
为君嫣然mooc3,更完整的理解了老师上课讲的知识,4.0,1
JEYMING,很棒！内容很仔细！,5.0,1
hollowme,内容深度不够，拿来入门比浙大版的好,4.0,1
蓝枫子,老师讲的很好，很有收获，不过有的东西还是得自己慢慢理解,5.0,1
沙子ykt1476625514654,教学目标明确，内容充实、正确，抓住了重难点和关键；教学方法适当，语言表达清晰，具有感染力，我学到很多,5.0,1
1730230317刘璠mooc96508100906118873,老师讲课讲的非常好，很容易懂,5.0,1
caiyu2211,老师说的非常好，很容易懂,5.0,1
木一天水,内容比较利于我们的学习,5.0,1
mooc46391798861924687,老师讲的很清楚,5.0,1
颜研呀,good、,5.0,1
暗影mooc17,我已出仓，感觉良好,5.0,1
18移动互联张龙,课程非常棒，讲授的内容也很好,5.0,1
moocwngyh,挺好的，不错,5.0,1
李瑞斯,真的很不错,5.0,1
mooc1499574935043,(0_0),5.0,1
信科刘伟杰最爱学习了,很强，真的很强,5.0,1
千龙勋,感觉学会了很多东西，提高了我的学习能力,5.0,1
大虞66,反正讲的我是听不懂,1.0,0
bupt18_1209_1021,很全面，很到位,5.0,1
zsa2430525640,不错，学到了很多知识,5.0,1
白日梦mooc80,可以，考试前听的,4.0,1
别安ykt8644973978559610,不错不错！,5.0,1
17双学位-050-黄子扬,老师讲得很棒！！,5.0,1
忆诺浅析,很感谢老师让我弄懂了困惑已久的题。,5.0,1
XE10,非常精彩！,5.0,1
sy1752119谭文博,老师讲的很细致主要是作业配套很全，难度由低到高都有，题目质量也很高老师还会耐心回答问题让我非常有代入感的慕课！,5.0,1
都察院左都御史,讲的真好！好过瘾！,5.0,1
Kallen_Xue,很清楚很详细当正课听,5.0,1
Leisuremooc24,虽然这门课有点难，但难才有挑战有深度。总不能天天水题吧,5.0,1
会说话的大兔子,老师思路很清晰，让我们少走了很多弯路,5.0,1
宝付支,棒棒棒！！！课程真的很用心，两位老师讲课都很细致。相对书上的，课程内容少了点，但是核心都已经在案了，课后还需自己补充一点。从讲课就能看出陈老师是个积极乐观的人，何老师嘛，大扎好，我系胡建人，哈哈。,5.0,1
我只是想起个名字,很好，如果可以提供其他语言的代码演示那就更加完美了,5.0,1
Luckystrikestudy,很棒，我正在努力学习。,5.0,1
MatrixLove,非常好！！！,5.0,1
tonysmark,陈越。。姥姥？是姥姥讲课？好开心有木有,5.0,1
MrHandicap,非常好，非常好,5.0,1
jstao_guet,课程非常好,5.0,1
不二不二啊,给陈越老师打call,5.0,1
mooc1489475507154,姥姥教的很好,5.0,1
mooc1502351401711,真的讲的好。老师还有别的课程吗？,5.0,1
ykt1451912267712,很不错，给自己加个油！,5.0,1
凡人不烦人V,超级喜欢陈越老师！,5.0,1
responses风与树,老师很给力，很亲切，感谢~~~,5.0,1
虚弱的猫,老师讲的非常好！,5.0,1
黑衫老幺,还行，就是不够生动，可以参考下新东方,4.0,0
xyten,挺好的呀，嘻嘻嘻,5.0,1
二师兄_MasterShu,很好，很喜欢，值得学习,5.0,1
冷学长,温故而知新,5.0,1
1562410321_bluebluesky,老师讲的很清楚，但是视频的声音问题很难受，希望之后能改善一下,4.0,0
糯米团子mooc25,挺不错的，编程基础差也可以学,5.0,1
骗子-先森,这还可以的,4.0,1
GTXTITANV,课程内部代码设计合理。计算起来也符合理工科的气息很适合学习,3.0,1
tiantangfeixuercsinacom,很不错的课程哟！,5.0,1
暴风天使,,5.0,1
黄森,老师讲的深入浅出，希望能通过西北大学的复试,5.0,1
一枚举止优雅的猪,全面详细系统的讲解,5.0,1
来包辣条提神,正式课程老师教授条理清晰还有课后作业趁热打铁不错,4.0,1
be华,老师讲的很好！,5.0,1
光电1716吴加隽,老师讲得很好，慕课里的题目也很有巩固价值,5.0,1
南信软件181班18082830107,老师讲的很不错,5.0,1
mooc46219675581984710,我觉得我学到了许多，有些没有在课堂上听懂的，在这上面明白了。,5.0,1
华科17-二学位-052-马明,课程质量高,5.0,1
双学位-060-申仁通,老师讲的很清楚,5.0,1
mooc30088847318920289,66666,5.0,1
WHU2016302360196,不知道在干嘛,1.0,0
17-二学位-61-薛东方,很棒很棒。讲的十分详细，很多不了解的内容一下子清晰起来了。,5.0,1
康小黑,666666666,5.0,1
美好的回忆ykt1541319043536,感觉讲的不清楚,3.0,0
怀念mooc122,课后习题少了些,4.0,1
凤三秋,老师讲课的内容简洁干练，理解的很快，点好多个赞！,5.0,1
静水流深668,讲解很清晰，适合初学者。,5.0,1
慕渐鸿,挺不错的，就是不够详细,5.0,1
诺坎普的光辉,666666666666666666666666666666666666666666666666666,5.0,1
mooc1532673405850,老师讲的很详细,5.0,1
寂静之声ykt1535020311046,讲课挺好的,5.0,1
mooc1536538170384,特别特别有用,5.0,1
樱木花树,让我的数据结构基础更加的牢固,5.0,1
17361782151,讲解很仔细,5.0,1
刘浩浩622727199710164410,讲的真好，非常好,5.0,1
软件工程系_梅傲雪,老师讲的特别有意思，逻辑性很强，很有代入感，学的很开心,5.0,1
信仰mooc195,讲的很不错,5.0,1
mooc1789779951131064,思维方式很活,5.0,1
鲁棒棒棒哒,感觉很不错，尤其是完成编程作业后的满足感，希望能坚持学完,5.0,1
西交2183321167池清宇s27g19x19,被姥姥圈粉,5.0,1
mooc3004374579767583,这门课很有用,5.0,1
imander,数据结构，姥姥，康康。,5.0,1
少年就应该迷茫,很喜欢这个课,5.0,1
m13515879639,讲的实在是好呢,5.0,1
忱辞t,我很喜欢这个课程,5.0,1
Believe-Myself,会认真学的。第二版的数据结构没有答案，有点烦0.0,5.0,1
指针mooc5,老师讲解的很清晰！,5.0,1
牛永洁,课程通俗易懂，太好了！,5.0,1
卡斯特梅的雨季mooc5,很棒很好很喜欢,5.0,1
onegain163com,陈越老师的讲解，引人入胜！,5.0,1
射狮射虎射天狼1991,必须要安利，姥姥虚心好学必须要赞一个,5.0,1
艾宾浩斯直线,6666666,5.0,1
mooc52435061753793660,有趣的老师。,5.0,1
mooc58764847425186630,我觉得还可以,5.0,1
mooc75435576702692152,讲的很好。。。,5.0,1
第386旅独立团一营长张大彪,666666,5.0,1
曲力涛,内容紧凑详实，建议先看看教材和PPT再看视频,5.0,1
mooc1534292638543,结构严谨但不够有趣,4.0,1
mooc58319290048453466,课程真的很棒，老师也讲的很深入和仔细,5.0,1
mooc79670312997265019,学习真的很方便，而且老师说的比较好理解,5.0,1
温州商学院-18计本1班-朱泽伟,老师讲的很详细很有逻辑,5.0,1
mooc53638894912913510,实打实的好,5.0,1
LLmooc697,特别棒的老师,5.0,1
2018190501027李天成,比教材内容少了一些,4.0,0
追风mooc148,很好的，不错,5.0,1
厢飘飘,嗡嗡嗡的味道温带地区,5.0,1
xxzhtw,内容丰富，思路清晰，例题详尽,5.0,1
玉师院2018906103杨力,老师讲授的内容很容易理解，知识点也能记住，挺不错的。,5.0,1
呆萌狗狗,华中科技大学这位老师讲的很棒,5.0,1
_stellaris,好课，老师讲的不错，结合实例能理解的更深刻美中不足的是课程发布时间跨度有点大,5.0,1
雷宁波,老师讲解的非常细致，课件做的也很清楚明了,5.0,1
m159083357791163com,很好吧，很向往的学校的课诶，在pta上面做题虽然过程很煎熬，但是做完了真的超级有成就感,5.0,1
fighthuman,老师讲解很好,5.0,1
ZUCC31803224沈科迪,认识了什么是数据结构,5.0,1
mooc48310573693467749,很好的讲解,5.0,1
三又木3,爱mooc,5.0,1
章鱼謌,很好很好很好,5.0,1
szpt17010218,非常好，学习了很多,5.0,1
201806021126张朔ZJUT,对于c语言一般的我，感觉略难啊,5.0,1
枫风mooc3,完美，就是有点难,5.0,1
mooc53740416800129130,非常好，是我的数据结构启蒙加深化课程,5.0,1
mooc2731570777914468,零基础小白,5.0,1
m15756390983163com,老师讲得太好了，容易理解,5.0,1
whu某某,讲的通俗易懂爱了爱了,5.0,1
安之以暧,浙大教授讲的通俗易懂，练习配套，非常棒的一门数据结构课程,5.0,1
moocAndyliu,陈越老师的课生动幽默，颇有风趣，讲解非常到位，使我对数据结构拥有了一个全新的认识,5.0,1
查无此人mooc98,非常非常强棒,5.0,1
mooc1535521786771,真是太好了，感恩！,5.0,1
清风笑07,老师讲的很好,5.0,1
mooc64732349692559479,比学校老师讲得好得好得好得多！超爱,5.0,1
SweetyTang52,姥姥讲的真好，思路很清晰，循序渐进的把我们带入程序的世界。很后悔，上大学时，没有主动学习，直到研究生生涯快结束了，才学习这些基础东西，但现在也不啊，感谢姥姥提供这么好的学习平台！！！,5.0,1
陈亚强6815,很好，通过这个学习到了很多！,5.0,1
晖mooc50,给老师大大的赞，辛苦老师了、,5.0,1
LSCLU,挺好的，就是课时有点少，讲课速度较快,5.0,1
未知未觉未曾想,确实明白了，很多知识。,5.0,1
中二女孩,喜欢李老师的课，您辛苦了，谢谢老师。,5.0,1
whu2016302360170,好难呀，希望老师能把概念讲清楚一点，多举一些例子，拓展拓展就更好啦,5.0,1
金水淼,内容方面可以当做预习，老师讲的很好,5.0,1
何慧兵,我觉得老师讲的很好,5.0,1
mooc48363709316397831,一直在念课本,1.0,0
应物1601李涛,棒棒棒棒棒,5.0,1
计算机162李藜江,觉得非常棒,5.0,1
宇落潇音,授课方式清晰易懂，内容安排严密得当，知识体系结构清晰易懂，若不是这个学习平台，我早已放弃了学计算机的希望，是它在黑暗与迷茫中拯救了我,5.0,1
肖子aiq韩,很好啊666,5.0,1
Smileykt1500262493504,简直是太好了，这是我最喜欢的课程,5.0,1
mooc1485010235340,老师讲的很全面就是没有字幕,5.0,1
真香警告者,不错，非常棒。,5.0,1
mooc76913636489648555,体验很棒，比线下授课方便，老师水平也很高,5.0,1
不是Chris的Chris,还可以，不过最后的题目没有回答以及解答，就无法知道自己对不对,4.0,1
树影世家,大学慕课免费，优质资源巨多，非常适合自学和配合课堂学习,5.0,1
mooc35254560183107044,真的很不错,5.0,1
墨染流年1008,n次报名了课程，最后都退出了，这次一定要努力全部学习完,5.0,1
木子MPH,非计算机专业路过，学了翁老师的C转过来学这门课，说实话翁老师布置的习题代码量不多，直接转到这儿真的有难度，我刚开始看多项式加乘的代码的时候都蒙了，根本想不到要写这么多，所以刚开始心里就有点抵触。这个课参加了好几次了，终于快学完了，希望大家坚持住，前面多磨一磨我觉得也OK，后面会越来越轻松的。,5.0,1
孟庆伦12160816吉林大学,经历了第八次开课的失败，我又来了，这50块代金券我要定了。,5.0,1
目ykt1485004434794,比我们个天天讲阿尔法狗，然后自己多牛逼看得懂代码，然后天天说菜，天天说这个都不会的老师不知道好多少，浙大牛逼,5.0,1
月已柳梢头,开始时一周一节，配合练习题效果极好，可是后来因为时间不够，匆匆2天看完剩下8章，只记得概念，完全不会实操，匆匆考试只拿了70，编程题一脸懵逼，只好继续踏踏实实做题,5.0,1
程舜-34320181150151,陈姥姥教学很幽默风趣，让人容易理解,5.0,1
学习很无聊,为什么都叫老师姥姥啊，我看她挺年轻的啊,5.0,1
晴天小旋风,讲的真的很好,5.0,1
UndownMoon,真的很棒，让我重回大学时代弥补大学时期没认真学,5.0,1
結城雪,很给力。。,5.0,1
心诚mooc6,课程非常好,5.0,1
唯星辰大海,课程真的挺难的，但是做作业真的学到很多,5.0,1
mooc44067308767716453,老师讲授的内容非常全面，讲解的十分透彻，值得学习。,5.0,1
婵落雾凝眸,真心不错，嘿嘿,5.0,1
子明mooc17,谢谢老师给我这么好的教学,5.0,1
我不管我就要叫埼玉,非常的好呀！,5.0,1
CPeony,试题难度够，讲解明了,5.0,1
山鲁佐德mooc2,课程不错！,5.0,1
mooc65287942668473522,陈老师和何老师讲的太棒了，我买了浙大的书来看，配合着书，简直不要太棒，由衷的谢谢陈越老师和何钦铭老师,5.0,1
来吧造作啊,感觉不错的,4.0,1
ykt1453713458610,GFFFFF,5.0,1
风轻花落早,老师的课件和讲解都很好，也很简练，时间控制的很好，就是内容相比其他学校的少了一点点,5.0,1
高连成,非常好，讲课认真，口齿清晰,5.0,1
nice佬,这个平台很好，大部分国家精品课程开设得都不错，也有少数不怎么吸引人的。有时候因为学不来学校的课程，想着看这个平台上的相关课程学习，但因为不可能每门课程都去尝试去分辨优劣，所以有时候学习某些课程收到的效果不是很好。,4.0,1
mooc77342033370970468,老师讲的挺好的，很清晰,5.0,1
201516717_郑天昊,内容很全面，题目很广泛，课程很有意思..,5.0,1
bit-1120151757,非常棒，体验很好,5.0,1
HUST-CS1708-万谦,老师很负责,5.0,1
gootow,很好，以前没学懂的，现在还能学习起来,5.0,1
HUST-CS1705-幸思元,老师讲的很好，棒棒棒！,5.0,1
五月mooc223,老师讲的都是干货深入浅出听得时候自己拿笔尝试一下例题学习更高效,5.0,1
物联网1701-杨易霖,还行，就是时间不太够。,4.0,1
信息L157-张许松-21,老师讲的非常不错，简单容易懂！,5.0,1
Alasiya,感觉很有帮助，但是因为名校课程普遍较难，课时较少，所以对于有一定基础的同学来说，mooc帮助很大，而对于小白，mooc就没有那么大的帮助了,5.0,1
望舒呀,师资力量雄厚，讲解清楚明白,5.0,1
自动化72韩瑞2176122386SDLX,很好很好很好,5.0,1
18信息工程霍琴,全面，丰富，。,5.0,1
旧如之何,老师讲得很好老师也很可爱,5.0,1
薛劲这个名字都有人跟我抢,非常棒，老师们都讲的很好，深入浅出，非常适合像我这种跨专业的学生当做入门学习课程。,5.0,1
左建最帅,学到了很多东西,5.0,1
喵小苡,第九次开课到了最后一天，之前不知道有这个课，复习到图了，才开始听的。希望第十次开课的时候可以跟着把编程题做完，每天遛一遛数据结构哈哈哈。老师讲得真好，我当年学的时候怎么不知道这个慕课呢，哎~加油加油加油！希望今年考研成功。,5.0,1
mooc62043704773344474,感觉还不错学了很多东西,5.0,1
Broken_Soul,收获特别大,5.0,1
计算机182-于文湖,好好好好好,5.0,1
曾桂南,本课程很好,5.0,1
Kingdomer,课程讲的很棒,5.0,1
天天天天天哟,对我的帮助很大,5.0,1
mooc62362077436558778,这老师超级可爱(๑•.•๑),5.0,1
sxlijiahe,感觉到了学习的快乐,5.0,1
1811619-滕艾,讲的也太太太太太好了吧，求别关，靠这个过数据结构考试呢[笑哭],5.0,1
mooc26870331285404904,可以很棒，很多模糊的理解都清晰了起来,5.0,1
紫泉1,数据结构是个神奇的东西，很好,5.0,1
mooc40275447945052739,拼题A是一个非常优秀的操练平台。总体难度较高，非常适合聪明又勤快的同学。普通学校只要求“了解”即可，这里必须到拼题A做编程题到200分以上。,5.0,1
乄时崎狂三,可以多放点PAT实例,5.0,1
辰也恋风,老师讲的非常到位，让我理解起来更加的容易,5.0,1
Morbo,这是我目前最喜爱的一门MOOC。两位老师讲的极好，有问必答，还热心参与讨论，听他们的课感觉无比幸福。,5.0,1
韬韬不绝mooc1,老师授课超级棒,5.0,1
mooc1523352041765,很好，认真听就可以听懂,5.0,1
小于mooc1460693724762,经过老师的讲解和自己的练习对数据结构知识有了系统的了解，感受到了数据结构的重要性。,5.0,1
数值011871108罗文浩,老师讲的非常好,5.0,1
最美的期待mooc3,大学生快速学习的必备软件,5.0,1
华科CS1704许海涛,好哈哈哈哈哈哈哈哈哈哈,5.0,1
ysu170104010156,感觉还行吧,4.0,1
郭军儒,工作好几年啦，过来补课。,4.0,1
华科-CS1702-彭科银,内容详实，讲解清楚，讨论活跃,5.0,1
华科_CS1707_王占成,数据结构这门课程挺好的，让我学会了不少的数据结构，老师的讲解也非常的详细。在练习方面老师可以更加大力度，让我们能够编写更多更实用的程序。,4.0,1
华科_信安1703_李名扬,讲的挺好的,5.0,1
华科IS1703丁子然,很好很好，厉害厉害，最好是寒假课程结束之后还能再看复习,5.0,1
华科_is1703_白晓升,很棒，让我更加容易的理解了数据结构,5.0,1
隐形人LP,老师讲的很透彻,5.0,1
华科_IS1702_任家俊,题目太多了！,4.0,1
whcheers,课程很不错，老师教的很好，能学到很多东西。,5.0,1
搁浅灬mooc13,讲解的十分详细,5.0,1
华科_IS_1701_陈德庆,课程内容丰富，教学多样，很注重趣味性。教学与互动一体，感觉学到了很多！,5.0,1
华科IS1703王永恒,内容详细，老师的讲解也很到位,5.0,1
JarvisYan,课程偏基础，内容挺全面的，但是希望可以多一些题型的讲解，或是实际应用方面的知识,4.0,1
lhyhdu,老师讲得很仔细,5.0,1
大神别秀了,如果仅仅只有能熟练写代码，而无算法类基础，第一遍自己听课独立完成作业一周8小时应该是远远不够的。我觉得应该想办法尽量去跟上这门课，去认真完成每一道pta课后习题，在这个的基础上再去阅读下其他的经典的数据结构、算法教材，从不同的角度去形成自己的理解，纠正之前的一些错误的想法。课程中有疏漏的内容，也有错误，可以说任何经典的教材都有。不能觉得通过完成这一门课程的内容就觉得自己真的学好了数据结构。这门课老师的课程内容安排，选择都是很合理的，而且语言也是平易近人易于理解。如果去看严奶奶的教材，估计看书上伪代码都比中文解释好使。所以从这个角度说，我觉得这门课作为引导如何学习数据结构和算法是很棒的。,5.0,1
呉真,非常好，浙大的课程浅显易懂,5.0,1
mooc68909341300894860,OK加油很棒继续努力,5.0,1
武汉理工计算机类m1801,俗话说，好的大学没有围墙。这门课老师们不仅推掉了墙，还伸出无数绳索，引导暑假自学的大学生追求卓越_(:з」∠)_只能说，两位老师都是何方神圣，想必乃聪慧过人之智者,5.0,1
459mooc7,非常不错！！！！！！！！！,5.0,1
ykt55886365445210756,老师讲得非常好，受益匪浅!!!只是编程题目略微有点水了，基本上朴素算法就能过,5.0,1
mooc1536409921503,老师好可爱啊~,5.0,1
计算机校交201801刘静蕾HUST,老师讲课生动易懂，收获良多,5.0,1
mooc60033508347737706,很好，有感悟,5.0,1
伯煮棕榈,坚持啊！！！这么好的课一定要好好利用！！！,5.0,1
mooc75967939393537684,小白专场特别好！,5.0,1
晓风弄月似水流年,老师讲的很好，很仔细，让我也对以前不会的点弄懂了,5.0,1
NickoJow,这个老师有意思,5.0,1
Tchnology,很不错很喜欢,5.0,1
2016112119肖伟,比自己看书强多了，和别的课程比较起来，还是比较喜欢这门课的教学风格,5.0,1
亚诺ykt1501393450830,非常棒，收货很多，感想两位老师的精彩讲解,5.0,1
二吉他,非常棒啊A,5.0,1
soulykt41997890080364219,不愧是浙大,5.0,1
mooc60020189024572810,收获很大，老师讲课也很幽默,5.0,1
华科-IOT1701-段佳俊,优秀，很优秀,5.0,1
HUST-CS1703-范唯,非常详细啊,5.0,1
华科_IS1702_祝自强,好很有收获,5.0,1
华科_IS1702_左明鑫,对数据结构的认识加深了很多,5.0,1
HZAU2016307200724薛宜可,有些不够详细，测试题量有点大其他都挺好,4.0,1
mooc40359468497961964,学习有意思哈,5.0,1
华科_IS1702_黎勃翰,这门课非常好，对我的学习有很大的帮助,5.0,1
华科_CS1703_彭健,lalalalalal,5.0,1
mooc1526190266068,内容结构合理讲解清晰很不错,5.0,1
.ykt1521766917913,非常棒，很喜欢’,5.0,1
I-Hisen,结构清晰，有参考价值,5.0,1
华科IS1701杨宇虹,讲的很详细,5.0,1
紫恋笑,非常的好，讲的细致,5.0,1
吴森玲,讲解详细，逻辑清楚。感谢老师们带来的精彩课程。,5.0,1
唯Spirit,对数据结构有了进一步了解,5.0,1
HUST-CS1706-张佰鑫,无论是看课件视频或是做测试都能收获很多。,5.0,1
计170420174576罗旭,很好的课程,5.0,1
华科_IS1703_李可心,这个课开的太好了，对于知识点的讲解十分到位，深入浅出的把数据结构讲活了。,5.0,1
丶0386,讲课内容清晰，实用，充分！,5.0,1
华科cs1608李昕宇,课件好用，测试题目很好，对课后复习很有用。,5.0,1
100mooc103,很好啊，通俗易懂,5.0,1
ykt1515578518452,非常好。。。,5.0,1
wuyi5454126com,verygood,5.0,1
大帅本人,有作业，老师讲的很详细，很好,5.0,1
坏坏的感觉mooc,两位老师讲的特别好,5.0,1
科大计科163胡术宇,Hhhhhhhh,5.0,1
Tony21,老师讲解得非常清楚，课后的练习是有一定难度的，需要花一定时间去研究。总体上是一门非常好的课程。,5.0,1
Guritas,从一个初学者的角度而言，课程内容由浅入深，老师授课通俗易懂，程序图示化，显著提高了理解速度，配合pta的编程练习，加深了对相关知识点的理解。,5.0,1
名字不得为空,学了很多！,5.0,1
LZCWJSDL,我一定能掌握数据结构的！,5.0,1
mooc67304514874874423,还需要多努力学习,5.0,1
琴雁,真的非常好,5.0,1
关志强zju,老师讲课清楚明白，风趣易懂,5.0,1
S-A-N-S,好好好好好好,5.0,1
mooc51229117367401388,很好，感觉zju的这几门mooc课老师都很认真，让更多人享受到了优质的教育资源。希望能有更多优质的课程,5.0,1
NJUPTB18060533康世博,有趣生动。,5.0,1
Joy_Peter,内容充实，理论知识讲解还可以，题目很多，难度略大。。。,5.0,1
原来是你二,非常棒讲的很通俗,5.0,1
winter_coming,非常好，支持,5.0,1
枕草眠,有难度，但是也能真的学到,5.0,1
华科CS1702鲍一鸣,巩固了课堂内容,4.0,1
fighthuman,老师讲的很详细，感觉受益匪浅！！！,5.0,1
HUST-CS1701-彭文广,verynice！,5.0,1
chasinghopemooc,课程知识点讲解得简介明了，理解起来比较容易。只是题目太少，希望后面能加一些,4.0,1
HUST_CS1708_杜宇轩,李国徽教授授课很有逻辑，教学深入浅出，这门慕课课程对我的学习帮助很大！,5.0,1
mooc1536195655604,该课程内容充实详略得当，对本人学习帮助很大，我从中学到了很多有用的东西。老师讲课也很好给人一种很熟悉的感觉。,5.0,1
HUST-CS1707-陈思远,老师教学思路开阔，教学方法优良,5.0,1
华科计算机1708郑博龙,好得很么，美咂了,5.0,1
华科-CS1707-迪力夏提,内容仔细，讲解清晰，给老师点赞,5.0,1
华科_计算机1708_邬迪,我觉得这门课很有意思给我带来了很多思考！！！,5.0,1
CS1707-张傲,非常棒，很不错,5.0,1
HUST-CS1708-高敏,课程内容十分充实，老师用心准备，详略得当张弛有度，一口气学一单元不觉得累，我觉得收获很大。华中科技大学赛高。,5.0,1
就nm离谱,课程由浅入深，讲的很生动形象。老师解答也非常详尽,5.0,1
华科_CS1707_戚万磊,本课程十分有用,5.0,1
华科_CS1707_谢波涛,通俗易懂！,5.0,1
HUST-CS1708-蔡海睿,我们学校的数据结构网课给了我极大的震撼，这门课设计精致，内容丰富，结构严谨，老师认真负责，课后作业充实而具有锻炼我们的能力，很久没有上过这么好的慕课了，在上课的过程中我得到了升华，对于数据结构相关知识点有了深入而深刻的理解。希望华中科技大学的老师能继续加油，做出更多这样精致的慕课。Orz,5.0,1
HUST-CS1708-常宇航,参加MOOC数据结构课程可以在课下完成复习预习，另外不清楚的知识点还可以随时在线上提问，十分方便。,5.0,1
HUST-CS1708-潘为燃,这门课详细讲解了基本数据结构，逻辑清晰，值得一看！,5.0,1
HUST-CS1708-杨思庆,课程很棒的,5.0,1
CS1708-赵泽阳,这个课程太棒了，就是我要的那种。,5.0,1
黄鸿林,讲的很简单，感觉能听懂,5.0,1
Cloud_yan,我也不知从何说起，只能说很棒,5.0,1
晚风ykt1529925295160,66666,5.0,1
mooc50696677489393980,新鲜有趣，内容充实。,5.0,1
Tsundoku_,课程很好，课后习题对我很不友好！！！,5.0,1
赤灵梦,讲师讲述方法循序渐进，配套练习题也非常好,5.0,1
mooc57812223022377460,还是挺满意的,5.0,1
七分mooc30,讲得十分生动,5.0,1
Yeevy,非常好的数据结构课程，一步一步很清楚,5.0,1
17二学位_53_刘宜衡,讲的很好，习题很难，还给了很多代码对学习很有帮助，算是所有数据结构课中最硬核的了,5.0,1
原核生物hhh,还不错，值得上！,5.0,1
mooc64642770917489588,两个老师都讲得很好，陈越老师讲话很好听哈哈,5.0,1
我要学习了哦,讲的非常好，清楚明了,5.0,1
测控1801金甫蔚,老师特别好,5.0,1
胡一菲12138,浙大数构护我考研！,5.0,1
幸mooc51,讲的非常不错,5,1
隐光mooc,棒！强烈推荐,5,1
dawn3,henhao,5,1
师大18级63班201826203021,很有用，讲的也很深。，,5,1
似晴非爱,好很好很好,5,1
寇宇同,好好好好好,5,1
小青年小凯,感觉学到很多知识,5,1
繁英霁云,希望可以开展一些讨论小组。有一些消息回的不是很及时,4,0
hust_cs1608_张芸浩,虽然还没有开始学习多少内容，但是通关前几章的学习让我很好地了解到了数据结构这门课的大致内容及其课程架构，老师的讲解也很详尽，在上完课看完书后再进行一次视频的学习令人受益匪浅。,5,1
IS1702_U201714883_蔡佳乐,课程很好很有帮助,5,1
华科信息安全1702王志红,课程安排的非常好，内容充实，使这门课程更加简洁易懂，老师讲解的也非常专业，让人受益匪浅,5,1
华科_IS1702_李仕昕,课程内容很不错,5,1
华科-IS1702-孙苡萱,讲的非常好,5,1
华科_IS1703_罗睿智,老师讲得很好,5,1
华科_IS1702_覃正,课程安排的很好，老师讲的很用心,5,1
连恺薇,讲的很详细，让我们更能深刻理解数据结构,5,1
华科_IS1701_U201714862_田博原,视频给了我很大的启发，而且可以重复观看，对一些之前认识不深刻的知识可以多次学习直至掌握，大力推荐。,5,1
HUST-IE1701-康洪源,课程治学严谨，要求严格，循循善诱，平易近人，例题丰富，使大家有所收获，教学内容丰富有效，课堂效率高，内容详细，使得大部分学生都能跟上老师的思路。非常nice的课程~,5,1
华科信安1703张士豪,数据结构这门网课非常好，老师循循善诱，将难以理解的内容讲述的通俗易懂，课后还留一个小问题供我思考，这极大的加深了我探索数据结构的兴趣。总之，我受益匪浅！,5,1
华科_IS1702_张杏林,课件多，回答及时,5,1
HUST-IE1701-郑霖,内容组织合理，循序渐进，易于进行整体的学习和理解。授课方式以视频和ppt为主，ppt可以使得学习效率变得很高。很棒的课程，强烈推荐。,5,1
fruitbird,课程讲的很有结构，安排很合理，对书本中的知识点解释得很通透，让我感觉完全听得懂，推荐给大家,5,1
HUST-CS1706-江晓峰,课程内容丰富，单元测试知识点很全,5,1
HUST-CS1706-蓝新欣,老师很厉害，课程很不错，值得好好学习，会大有收获。,5,1
mooc7938347029701667,不错哦，有用,5,1
mooc40485929022541470,虽然还没学完，但是课程内容是真的非常优质。强烈推荐,5,1
mooc9000520298018823,感觉还不错哦,5,1
m15890020361,非常好，可以系统的学习。,5,1
mooc64199949414281054,讲解清楚，举例到位,5,1
gadada,陈越姥姥！,5,1
山有木兮没有枝丶,明年接着盘姥姥的天梯,5,1
bingo1234,课程内容讲解的很不错，不过代码部分对初学者不太友好,5,1
Nullptr16893467,姥姥讲的很幽默，pta也是个很好的平台，课程也是真的超级难，越学越觉得自己太笨了，不过收获还是很大的,5,1
想去美国的银学生,讲解超级清晰，喜欢听,5,1
mooc79512941116865027,讲的就是好，希望浙大可以出更多的视频,5,1
mooc26085272344369214,让我学到了很多,5,1
工藤新一二三四五六七八九零后,浙大计算机科学与技术学院忠实粉丝！！,5,1
人山学海,太强了，何姥鼠铁三角无敌,5,1
mooc64299630373350157,学刻苦学习中,5,1
mooc65220138431629715,我感觉老师讲解简单易懂，生动有趣,5,1
fjkdlsa66fzu206,习题对我来说很有难度，有助于训练,5,1
b20150296,挺好的。赞一个,5,1
